frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
55,1.833333,66.959,11.228,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,1.000000,0.671339,1276,305,0.294195,STAND TEMPORARILY LOST (1),894,756,1470,1080,,,,,,
56,1.866667,69.853,10.643,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,1.000000,0.671339,1276,305,0.294195,STAND TARGET JUMP REJECTED,894,756,1470,1080,,,,,,
57,1.900000,70.895,10.964,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,1.000000,0.671339,1276,305,0.294195,STAND TARGET JUMP REJECTED,894,756,1470,1080,,,,,,
58,1.933333,66.580,10.782,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.662579,0.565098,1110,194,0.225582,STAND LOCKED,894,756,1470,1080,,,,,,
59,1.966667,75.122,10.376,15714,1035,71,0.868735,0.706050,0.788741,0.787392,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,1,1,0.662579,0.565098,1110,194,0.225582,STAND LOCKED,,,,,,,,,,
60,2.000000,61.949,10.453,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.662579,0.565098,1110,194,0.225582,STAND TEMPORARILY LOST (1),894,756,1470,1080,,,,,,
61,2.033333,69.579,10.761,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.662579,0.565098,1110,194,0.225582,STAND TEMPORARILY LOST (1),894,756,1470,1080,,,,,,
62,2.066667,74.247,10.617,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.662579,0.565098,1110,194,0.225582,STAND TARGET JUMP REJECTED,894,756,1470,1080,,,,,,
63,2.100000,65.841,11.045,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.662579,0.565098,1110,194,0.225582,STAND TARGET JUMP REJECTED,894,756,1470,1080,,,,,,
64,2.133333,69.004,10.542,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.662579,0.565098,1110,194,0.225582,STAND TARGET JUMP REJECTED,894,756,1470,1080,,,,,,
