frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
58,1.933333,70.471,12.563,11,0,0,0.728734,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.777579,0.512689,464,88,0.242714,STAND LOCKED,,,,,,,,,,
59,1.966667,68.460,12.788,10,0,0,0.724227,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.777579,0.512689,464,88,0.242714,STAND LOCKED,,,,,,,,,,
60,2.000000,67.419,12.660,24,0,0,0.760189,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.777579,0.512689,464,88,0.242714,STAND TARGET JUMP REJECTED,,,,,,,,,,
61,2.033333,67.426,12.887,28,0,0,0.761698,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.777579,0.512689,464,88,0.242714,STAND TARGET JUMP REJECTED,,,,,,,,,,
62,2.066667,68.519,12.731,17,0,0,0.736430,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.777579,0.512689,464,88,0.242714,STAND TARGET JUMP REJECTED,,,,,,,,,,
63,2.100000,70.778,12.858,18,0,0,0.746326,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.777579,0.512689,464,88,0.242714,STAND TARGET JUMP REJECTED,,,,,,,,,,
64,2.133333,69.700,12.655,18,0,0,0.744046,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.764916,0.486776,494,87,0.241374,STAND LOCKED,,,,,,,,,,
65,2.166667,66.861,12.912,20,0,0,0.749820,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.764916,0.486776,494,87,0.241374,STAND LOCKED,,,,,,,,,,
66,2.200000,66.236,12.798,17,0,0,0.742815,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.738976,0.476446,542,85,0.236952,STAND LOCKED,,,,,,,,,,
67,2.233333,68.846,12.970,2,0,0,0.702639,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.738976,0.476446,542,85,0.236952,STAND LOCKED,,,,,,,,,,
68,2.266667,69.340,12.818,2,0,0,0.704223,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.757713,0.470763,518,86,0.238781,STAND LOCKED,,,,,,,,,,
69,2.300000,68.780,12.987,2,0,0,0.712117,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.757713,0.470763,518,86,0.238781,STAND LOCKED,,,,,,,,,,
70,2.333333,71.298,12.801,1,0,0,0.701372,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.784895,0.549902,519,85,0.235785,STAND LOCKED,,,,,,,,,,
71,2.366667,68.979,12.968,2,0,0,0.705630,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.784895,0.549902,519,85,0.235785,STAND LOCKED,,,,,,,,,,
72,2.400000,66.981,12.874,23,0,0,0.756119,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.562843,0.486482,380,84,0.234436,STAND LOCKED,,,,,,,,,,
