frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
80,2.666667,24.212,10.432,14237,4171,4760,0.903387,0.749386,0.848356,0.826387,0.000000,0,133.820,44.851,APPEARANCE FAIL,NO BUNDLE,0,0,0,,,,0,1,1,1,0.934676,0.813915,643,185,0.417746,STAND LOCKED,0,28,1229,720,,,,,,
81,2.700000,31.499,9.969,12651,7458,4204,0.894711,0.806365,0.836297,0.850538,0.000000,0,174.929,46.027,APPEARANCE FAIL,NO BUNDLE,0,0,0,,,,0,1,1,1,0.934676,0.813915,643,185,0.417746,STAND LOCKED,0,28,1229,720,,,,,,
82,2.733333,25.805,9.341,11769,7664,4382,0.820849,0.692122,0.837277,0.783416,0.772076,1,192.282,29.786,VALID,CANDIDATE,1,1,0,164,468,212.000,0,1,1,1,0.887500,0.832414,572,176,0.389652,STAND LOCKED,0,28,1229,720,,,,,,
83,2.766667,27.921,8.952,10202,9155,2691,0.852992,0.756896,0.815053,0.808314,0.839722,1,200.717,6.491,TARGET JUMP,CANDIDATE,1,1,0,261,453,166.000,0,1,1,1,0.887500,0.832414,572,176,0.389652,STAND LOCKED,10,91,1116,714,,,,,,
84,2.800000,24.722,8.492,10644,7034,3640,0.860264,0.801062,0.847149,0.836158,0.813945,1,201.135,26.006,TARGET JUMP,CANDIDATE,1,1,0,169,576,164.000,0,1,1,1,1.000000,0.825868,518,223,0.407566,STAND LOCKED,14,133,1010,694,,,,,,
85,2.833333,23.145,8.143,10013,7144,3441,0.882995,0.782950,0.865574,0.843840,0.848594,1,198.092,34.369,VALID,CANDIDATE,2,1,0,168,574,195.850,0,1,1,1,1.000000,0.825868,518,223,0.407566,STAND LOCKED,13,190,909,695,,,,,,
86,2.866667,21.304,7.776,9465,5738,3383,0.884949,0.791700,0.847007,0.841219,0.863169,1,196.910,34.236,VALID,CANDIDATE,3,1,0,145,582,234.298,0,1,1,0,1.000000,0.825868,518,223,0.407566,STAND TARGET JUMP REJECTED,9,244,816,699,,,,,,
87,2.900000,28.816,7.933,9174,4977,3505,0.900918,0.820026,0.870319,0.863754,0.803968,1,189.915,36.400,VALID,CANDIDATE,4,1,0,128,545,222.404,0,1,1,0,1.000000,0.825868,518,223,0.407566,STAND TARGET JUMP REJECTED,7,276,765,704,,,,,,
88,2.933333,21.658,7.848,7661,2611,3652,0.890074,0.787083,0.889301,0.855486,0.866900,1,197.232,28.942,VALID,LOCKED,5,1,1,133,527,201.341,0,1,1,0,1.000000,0.825868,518,223,0.407566,STAND TARGET JUMP REJECTED,5,304,695,693,,,,,,
89,2.966667,27.573,8.114,8279,10990,1830,0.888838,0.821152,0.865272,0.854995,0.000000,0,166.200,52.396,APPEARANCE FAIL,LOST,5,1,0,133,527,201.341,1,1,1,0,1.000000,0.825868,518,223,0.407566,STAND TARGET JUMP REJECTED,,,,,,,,,,
90,3.000000,23.927,7.797,6931,2214,2945,0.887776,0.725333,0.886070,0.833059,0.799797,1,195.141,33.822,VALID,CANDIDATE,1,1,0,154,538,206.320,0,1,1,1,0.945000,0.838883,511,202,0.458405,STAND LOCKED,4,329,633,684,,,,,,
91,3.033333,25.584,8.408,7092,2487,2692,0.902105,0.789480,0.869707,0.853764,0.858196,1,198.448,33.091,TARGET JUMP,CANDIDATE,1,1,0,188,566,273.000,0,1,1,1,0.945000,0.838883,511,202,0.458405,STAND LOCKED,3,351,599,688,,,,,,
92,3.066667,29.085,7.903,6606,2344,3009,0.908086,0.744990,0.857369,0.836815,0.810360,1,210.263,17.731,TARGET JUMP,CANDIDATE,1,1,0,207,589,177.000,0,1,1,0,0.945000,0.838883,511,202,0.458405,STAND TEMPORARILY LOST (1),24,308,680,678,,,,,,
93,3.100000,25.318,8.135,6756,2124,2458,0.886650,0.829623,0.857482,0.857919,0.856954,1,210.437,26.671,TARGET JUMP,CANDIDATE,1,1,0,223,598,257.000,0,1,1,0,0.945000,0.838883,511,202,0.458405,STAND TEMPORARILY LOST (1),19,339,637,687,,,,,,
94,3.133333,20.810,7.845,5787,2414,2434,0.816743,0.708478,0.864877,0.796699,0.713873,1,220.337,12.362,TARGET JUMP,CANDIDATE,1,1,0,328,549,97.000,0,1,1,1,0.774406,0.905454,535,198,0.496560,STAND LOCKED,33,301,713,684,,,,,,
95,3.166667,33.937,7.562,5953,2464,2892,0.820683,0.767048,0.786821,0.791517,0.781087,1,216.619,8.214,TARGET JUMP,CANDIDATE,1,1,0,326,557,167.000,0,1,1,1,0.774406,0.905454,535,198,0.496560,STAND LOCKED,45,310,708,682,,,,,,
96,3.200000,29.369,7.160,6480,1978,2534,0.846927,0.774474,0.873673,0.831691,0.810319,1,211.013,30.147,VALID,CANDIDATE,2,1,0,326,557,165.050,0,1,1,1,0.968336,0.946269,554,204,0.525952,STAND LOCKED,55,347,657,685,,,,,,
